XM_ID,XP_ID
XM_043150469.1,XP_043011557.1
XM_043150470.1,XP_043011558.1
XM_043150471.1,XP_043011559.1
XM_043150472.1,XP_043011560.1
XM_043150473.1,XP_043011561.1
XM_043150474.1,XP_043011562.1
XM_043150475.1,XP_043011563.1
XM_043150476.1,XP_043011564.1
XM_043150477.1,XP_043011565.1
XM_043150478.1,XP_043011566.1
XM_043150479.1,XP_043011567.1
XM_043150480.1,XP_043011568.1
XM_043150481.1,XP_043011569.1
XM_043150482.1,XP_043011570.1
XM_043150483.1,XP_043011571.1
XM_043150484.1,XP_043011572.1
XM_043150486.1,XP_043011574.1
XM_043150485.1,XP_043011573.1
XM_043150487.1,XP_043011575.1
XM_043150488.1,XP_043011576.1
XM_043150489.1,XP_043011577.1
XM_043150490.1,XP_043011578.1
XM_043150491.1,XP_043011579.1
XM_043150492.1,XP_043011580.1
XM_043150493.1,XP_043011581.1
XM_043150494.1,XP_043011582.1
XM_043150495.1,XP_043011583.1
XM_043150496.1,XP_043011584.1
XM_043150497.1,XP_043011585.1
XM_043150498.1,XP_043011586.1
XM_043150499.1,XP_043011587.1
XM_043150500.1,XP_043011588.1
XM_043150502.1,XP_043011590.1
XM_043150501.1,XP_043011589.1
XM_043150503.1,XP_043011591.1
XM_043150504.1,XP_043011592.1
XM_043150505.1,XP_043011593.1
XM_043150506.1,XP_043011594.1
XM_043150507.1,XP_043011595.1
XM_043150508.1,XP_043011596.1
XM_043150509.1,XP_043011597.1
XM_043150510.1,XP_043011598.1
XM_043150511.1,XP_043011599.1
XM_043150512.1,XP_043011600.1
XM_043150513.1,XP_043011601.1
XM_043150515.1,XP_043011603.1
XM_043150514.1,XP_043011602.1
XM_043150516.1,XP_043011604.1
XM_043150517.1,XP_043011605.1
XM_043150518.1,XP_043011606.1
XM_043150519.1,XP_043011607.1
XM_043150520.1,XP_043011608.1
XM_043150521.1,XP_043011609.1
XM_043150522.1,XP_043011610.1
XM_043150523.1,XP_043011611.1
XM_043150526.1,XP_043011613.1
XM_043150525.1,XP_043011612.1
XM_043150524.1,XP_043011614.1
XM_043150527.1,XP_043011615.1
XM_043150528.1,XP_043011616.1
XM_043150529.1,XP_043011617.1
XM_043150530.1,XP_043011618.1
XM_043150531.1,XP_043011619.1
XM_043150532.1,XP_043011620.1
XM_043150533.1,XP_043011621.1
XM_043150534.1,XP_043011622.1
XM_043150535.1,XP_043011623.1
XM_043150536.1,XP_043011624.1
XM_043150537.1,XP_043011625.1
XM_043150538.1,XP_043011626.1
XM_043150539.1,XP_043011627.1
XM_043150540.1,XP_043011628.1
XM_043150541.1,XP_043011629.1
XM_043150542.1,XP_043011630.1
XM_043150543.1,XP_043011631.1
XM_043150544.1,XP_043011632.1
XM_043150545.1,XP_043011633.1
XM_043150546.1,XP_043011634.1
XM_043150547.1,XP_043011635.1
XM_043150548.1,XP_043011636.1
XM_043150549.1,XP_043011637.1
XM_043150550.1,XP_043011638.1
XM_043150551.1,XP_043011639.1
XM_043150552.1,XP_043011640.1
XM_043150553.1,XP_043011641.1
XM_043150554.1,XP_043011642.1
XM_043150555.1,XP_043011643.1
XM_043150556.1,XP_043011644.1
XM_043150557.1,XP_043011645.1
XM_043150558.1,XP_043011646.1
XM_043150559.1,XP_043011647.1
XM_043150560.1,XP_043011648.1
XM_043150561.1,XP_043011649.1
XM_043150562.1,XP_043011650.1
XM_043150563.1,XP_043011651.1
XM_043150564.1,XP_043011652.1
XM_043150566.1,XP_043011654.1
XM_043150565.1,XP_043011653.1
XM_043150567.1,XP_043011655.1
XM_043150568.1,XP_043011656.1
XM_043150569.1,XP_043011657.1
XM_043150570.1,XP_043011658.1
XM_043150571.1,XP_043011659.1
XM_043160742.1,XP_043011660.1
XM_043150572.1,XP_043011661.1
XM_043150573.1,XP_043011662.1
XM_043150574.1,XP_043011663.1
XM_043150575.1,XP_043011664.1
XM_043150576.1,XP_043011665.1
XM_043150578.1,XP_043011667.1
XM_043150577.1,XP_043011666.1
XM_043150579.1,XP_043011668.1
XM_043150580.1,XP_043011669.1
XM_043150581.1,XP_043011670.1
XM_043150582.1,XP_043011671.1
XM_043150583.1,XP_043011672.1
XM_043150584.1,XP_043011673.1
XM_043150585.1,XP_043011674.1
XM_043150586.1,XP_043011675.1
XM_043150587.1,XP_043011676.1
XM_043150588.1,XP_043011677.1
XM_043150589.1,XP_043011678.1
XM_043150590.1,XP_043011679.1
XM_043150591.1,XP_043011680.1
XM_043150592.1,XP_043011681.1
XM_043150593.1,XP_043011682.1
XM_043150594.1,XP_043011683.1
XM_043150595.1,XP_043011684.1
XM_043150596.1,XP_043011685.1
XM_043150597.1,XP_043011686.1
XM_043150598.1,XP_043011687.1
XM_043150599.1,XP_043011688.1
XM_043150600.1,XP_043011689.1
XM_043150601.1,XP_043011690.1
XM_043150602.1,XP_043011691.1
XM_043150603.1,XP_043011692.1
XM_043150604.1,XP_043011693.1
XM_043150605.1,XP_043011694.1
XM_043150606.1,XP_043011695.1
XM_043150607.1,XP_043011696.1
XM_043150608.1,XP_043011697.1
XM_043150609.1,XP_043011698.1
XM_043150610.1,XP_043011699.1
XM_043150611.1,XP_043011700.1
XM_043150612.1,XP_043011701.1
XM_043150614.1,XP_043011703.1
XM_043150613.1,XP_043011702.1
XM_043150615.1,XP_043011704.1
XM_043150616.1,XP_043011705.1
XM_043150617.1,XP_043011706.1
XM_043150618.1,XP_043011707.1
XM_043150619.1,XP_043011708.1
XM_043150620.1,XP_043011709.1
XM_043150621.1,XP_043011710.1
XM_043150622.1,XP_043011711.1
XM_043150623.1,XP_043011712.1
XM_043150624.1,XP_043011713.1
XM_043150625.1,XP_043011714.1
XM_043150626.1,XP_043011715.1
XM_043150627.1,XP_043011716.1
XM_043150628.1,XP_043011717.1
XM_043150630.1,XP_043011719.1
XM_043150629.1,XP_043011718.1
XM_043150631.1,XP_043011720.1
XM_043150632.1,XP_043011721.1
XM_043150633.1,XP_043011722.1
XM_043150634.1,XP_043011723.1
XM_043150635.1,XP_043011724.1
XM_043150636.1,XP_043011725.1
XM_043160743.1,XP_043011726.1
XM_043150637.1,XP_043011727.1
XM_043150638.1,XP_043011728.1
XM_043150639.1,XP_043011729.1
XM_043150640.1,XP_043011730.1
XM_043150641.1,XP_043011731.1
XM_043150642.1,XP_043011732.1
XM_043150643.1,XP_043011733.1
XM_043150644.1,XP_043011734.1
XM_043150645.1,XP_043011735.1
XM_043150646.1,XP_043011736.1
XM_043150647.1,XP_043011737.1
XM_043150648.1,XP_043011738.1
XM_043150649.1,XP_043011739.1
XM_043150650.1,XP_043011740.1
XM_043150651.1,XP_043011741.1
XM_043150652.1,XP_043011742.1
XM_043150653.1,XP_043011743.1
XM_043150654.1,XP_043011744.1
XM_043150655.1,XP_043011745.1
XM_043150656.1,XP_043011746.1
XM_043150657.1,XP_043011747.1
XM_043150658.1,XP_043011748.1
XM_043150659.1,XP_043011749.1
XM_043150660.1,XP_043011750.1
XM_043150661.1,XP_043011751.1
XM_043150664.1,XP_043011754.1
XM_043150663.1,XP_043011753.1
XM_043150662.1,XP_043011752.1
XM_043150665.1,XP_043011755.1
XM_043150666.1,XP_043011756.1
XM_043150667.1,XP_043011757.1
XM_043150668.1,XP_043011758.1
XM_043150669.1,XP_043011759.1
XM_043150670.1,XP_043011760.1
XM_043150672.1,XP_043011762.1
XM_043150671.1,XP_043011761.1
XM_043150673.1,XP_043011763.1
XM_043150674.1,XP_043011764.1
XM_043150675.1,XP_043011765.1
XM_043150676.1,XP_043011766.1
XM_043150677.1,XP_043011767.1
XM_043150678.1,XP_043011768.1
XM_043150679.1,XP_043011769.1
XM_043150680.1,XP_043011770.1
XM_043150681.1,XP_043011771.1
XM_043150682.1,XP_043011772.1
XM_043150683.1,XP_043011773.1
XM_043150684.1,XP_043011774.1
XM_043150685.1,XP_043011775.1
XM_043150686.1,XP_043011776.1
XM_043150687.1,XP_043011777.1
XM_043150689.1,XP_043011779.1
XM_043150688.1,XP_043011778.1
XM_043150690.1,XP_043011780.1
XM_043150691.1,XP_043011781.1
XM_043150692.1,XP_043011782.1
XM_043150693.1,XP_043011783.1
XM_043150694.1,XP_043011784.1
XM_043150695.1,XP_043011785.1
XM_043150696.1,XP_043011786.1
XM_043150697.1,XP_043011787.1
XM_043150698.1,XP_043011788.1
XM_043150699.1,XP_043011789.1
XM_043150700.1,XP_043011790.1
XM_043150701.1,XP_043011791.1
XM_043150702.1,XP_043011792.1
XM_043150703.1,XP_043011793.1
XM_043150704.1,XP_043011794.1
XM_043150705.1,XP_043011795.1
XM_043150706.1,XP_043011796.1
XM_043150707.1,XP_043011797.1
XM_043150708.1,XP_043011798.1
XM_043150709.1,XP_043011799.1
XM_043150712.1,XP_043011802.1
XM_043150710.1,XP_043011800.1
XM_043150711.1,XP_043011801.1
XM_043150713.1,XP_043011803.1
XM_043150714.1,XP_043011804.1
XM_043150715.1,XP_043011805.1
XM_043150716.1,XP_043011806.1
XM_043150717.1,XP_043011807.1
XM_043150718.1,XP_043011808.1
XM_043150719.1,XP_043011809.1
XM_043150720.1,XP_043011810.1
XM_043150721.1,XP_043011811.1
XM_043150722.1,XP_043011812.1
XM_043150723.1,XP_043011813.1
XM_043150724.1,XP_043011814.1
XM_043150725.1,XP_043011815.1
XM_043150726.1,XP_043011816.1
XM_043150728.1,XP_043011818.1
XM_043150727.1,XP_043011817.1
XM_043150729.1,XP_043011819.1
XM_043150730.1,XP_043011820.1
XM_043150731.1,XP_043011821.1
XM_043150732.1,XP_043011822.1
XM_043150733.1,XP_043011823.1
XM_043150734.1,XP_043011824.1
XM_043150735.1,XP_043011825.1
XM_043150736.1,XP_043011826.1
XM_043150737.1,XP_043011827.1
XM_043150738.1,XP_043011828.1
XM_043150739.1,XP_043011829.1
XM_043150740.1,XP_043011830.1
XM_043150741.1,XP_043011831.1
XM_043150742.1,XP_043011832.1
XM_043150743.1,XP_043011833.1
XM_043150744.1,XP_043011834.1
XM_043150745.1,XP_043011835.1
XM_043150746.1,XP_043011836.1
XM_043150748.1,XP_043011838.1
XM_043150747.1,XP_043011837.1
XM_043150749.1,XP_043011839.1
XM_043150750.1,XP_043011840.1
XM_043150751.1,XP_043011841.1
XM_043150753.1,XP_043011843.1
XM_043150752.1,XP_043011842.1
XM_043150754.1,XP_043011844.1
XM_043150755.1,XP_043011845.1
XM_043150756.1,XP_043011846.1
XM_043150757.1,XP_043011847.1
XM_043150758.1,XP_043011848.1
XM_043150759.1,XP_043011849.1
XM_043150760.1,XP_043011850.1
XM_043150761.1,XP_043011851.1
XM_043150762.1,XP_043011852.1
XM_043150764.1,XP_043011854.1
XM_043150763.1,XP_043011853.1
XM_043150765.1,XP_043011855.1
XM_043150766.1,XP_043011856.1
XM_043150767.1,XP_043011857.1
XM_043150768.1,XP_043011858.1
XM_043150769.1,XP_043011859.1
XM_043150771.1,XP_043011861.1
XM_043150772.1,XP_043011862.1
XM_043150770.1,XP_043011860.1
XM_043150773.1,XP_043011863.1
XM_043150774.1,XP_043011864.1
XM_043150775.1,XP_043011865.1
XM_043150776.1,XP_043011866.1
XM_043150777.1,XP_043011867.1
XM_043150778.1,XP_043011868.1
XM_043150779.1,XP_043011869.1
XM_043150780.1,XP_043011870.1
XM_043150781.1,XP_043011871.1
XM_043150782.1,XP_043011872.1
XM_043150783.1,XP_043011873.1
XM_043150784.1,XP_043011874.1
XM_043150786.1,XP_043011876.1
XM_043150785.1,XP_043011875.1
XM_043150788.1,XP_043011878.1
XM_043150787.1,XP_043011877.1
XM_043150789.1,XP_043011879.1
XM_043150790.1,XP_043011880.1
XM_043150791.1,XP_043011881.1
XM_043150792.1,XP_043011882.1
XM_043150793.1,XP_043011883.1
XM_043150794.1,XP_043011884.1
XM_043150795.1,XP_043011885.1
XM_043150796.1,XP_043011886.1
XM_043150797.1,XP_043011887.1
XM_043150798.1,XP_043011888.1
XM_043150799.1,XP_043011889.1
XM_043150800.1,XP_043011890.1
XM_043150801.1,XP_043011891.1
XM_043150802.1,XP_043011892.1
XM_043150803.1,XP_043011893.1
XM_043150804.1,XP_043011894.1
XM_043150805.1,XP_043011895.1
XM_043150806.1,XP_043011896.1
XM_043150807.1,XP_043011897.1
XM_043150808.1,XP_043011898.1
XM_043150809.1,XP_043011899.1
XM_043150810.1,XP_043011900.1
XM_043150811.1,XP_043011901.1
XM_043150812.1,XP_043011902.1
XM_043150813.1,XP_043011903.1
XM_043150814.1,XP_043011904.1
XM_043150815.1,XP_043011905.1
XM_043150816.1,XP_043011906.1
XM_043150817.1,XP_043011907.1
XM_043150818.1,XP_043011908.1
XM_043150819.1,XP_043011909.1
XM_043150820.1,XP_043011910.1
XM_043150821.1,XP_043011911.1
XM_043150822.1,XP_043011912.1
XM_043150823.1,XP_043011913.1
XM_043150824.1,XP_043011914.1
XM_043150825.1,XP_043011915.1
XM_043150826.1,XP_043011916.1
XM_043150827.1,XP_043011917.1
XM_043150828.1,XP_043011918.1
XM_043150829.1,XP_043011919.1
XM_043150830.1,XP_043011920.1
XM_043150831.1,XP_043011921.1
XM_043150833.1,XP_043011923.1
XM_043150832.1,XP_043011922.1
XM_043150834.1,XP_043011924.1
XM_043150835.1,XP_043011925.1
XM_043150837.1,XP_043011927.1
XM_043150836.1,XP_043011926.1
XM_043150838.1,XP_043011928.1
XM_043150839.1,XP_043011929.1
XM_043150840.1,XP_043011930.1
XM_043150841.1,XP_043011931.1
XM_043150842.1,XP_043011932.1
XM_043150843.1,XP_043011933.1
XM_043150844.1,XP_043011934.1
XM_043150845.1,XP_043011935.1
XM_043150846.1,XP_043011936.1
XM_043150847.1,XP_043011937.1
XM_043150848.1,XP_043011938.1
XM_043150850.1,XP_043011940.1
XM_043150849.1,XP_043011939.1
XM_043150851.1,XP_043011941.1
XM_043150852.1,XP_043011942.1
XM_043150853.1,XP_043011943.1
XM_043150854.1,XP_043011944.1
XM_043150855.1,XP_043011945.1
XM_043150856.1,XP_043011946.1
XM_043150857.1,XP_043011947.1
XM_043150858.1,XP_043011948.1
XM_043150859.1,XP_043011949.1
XM_043150860.1,XP_043011950.1
XM_043150861.1,XP_043011951.1
XM_043150862.1,XP_043011952.1
XM_043150863.1,XP_043011953.1
XM_043150864.1,XP_043011954.1
XM_043150865.1,XP_043011955.1
XM_043150866.1,XP_043011956.1
XM_043150867.1,XP_043011957.1
XM_043150868.1,XP_043011958.1
XM_043150869.1,XP_043011959.1
XM_043150870.1,XP_043011960.1
XM_043150871.1,XP_043011961.1
XM_043150872.1,XP_043011962.1
XM_043150873.1,XP_043011963.1
XM_043150874.1,XP_043011964.1
XM_043150875.1,XP_043011965.1
XM_043150876.1,XP_043011966.1
XM_043150877.1,XP_043011967.1
XM_043150878.1,XP_043011968.1
XM_043150879.1,XP_043011969.1
XM_043150880.1,XP_043011970.1
XM_043150881.1,XP_043011971.1
XM_043150882.1,XP_043011972.1
XM_043150883.1,XP_043011973.1
XM_043150884.1,XP_043011974.1
XM_043150885.1,XP_043011975.1
XM_043150886.1,XP_043011976.1
XM_043150887.1,XP_043011977.1
XM_043150888.1,XP_043011978.1
XM_043150889.1,XP_043011979.1
XM_043150890.1,XP_043011980.1
XM_043150892.1,XP_043011982.1
XM_043150891.1,XP_043011981.1
XM_043150893.1,XP_043011983.1
XM_043150894.1,XP_043011984.1
XM_043150895.1,XP_043011985.1
XM_043150896.1,XP_043011986.1
XM_043150897.1,XP_043011987.1
XM_043150898.1,XP_043011988.1
XM_043150899.1,XP_043011989.1
XM_043150900.1,XP_043011990.1
XM_043150901.1,XP_043011991.1
XM_043150902.1,XP_043011992.1
XM_043150903.1,XP_043011993.1
XM_043150904.1,XP_043011994.1
XM_043150905.1,XP_043011995.1
XM_043150906.1,XP_043011996.1
XM_043150907.1,XP_043011997.1
XM_043150908.1,XP_043011998.1
XM_043150909.1,XP_043011999.1
XM_043150910.1,XP_043012000.1
XM_043150911.1,XP_043012001.1
XM_043150912.1,XP_043012002.1
XM_043150913.1,XP_043012003.1
XM_043150914.1,XP_043012004.1
XM_043150915.1,XP_043012005.1
XM_043150916.1,XP_043012006.1
XM_043150917.1,XP_043012007.1
XM_043150918.1,XP_043012008.1
XM_043150919.1,XP_043012009.1
XM_043150920.1,XP_043012010.1
XM_043150921.1,XP_043012011.1
XM_043150922.1,XP_043012012.1
XM_043150923.1,XP_043012013.1
XM_043150924.1,XP_043012014.1
XM_043150925.1,XP_043012015.1
XM_043150926.1,XP_043012016.1
XM_043150927.1,XP_043012017.1
XM_043150928.1,XP_043012018.1
XM_043150929.1,XP_043012019.1
XM_043150930.1,XP_043012020.1
XM_043150932.1,XP_043012022.1
XM_043150931.1,XP_043012021.1
XM_043160744.1,XP_043012023.1
XM_043150933.1,XP_043012024.1
XM_043150934.1,XP_043012025.1
XM_043150935.1,XP_043012026.1
XM_043150936.1,XP_043012027.1
XM_043150937.1,XP_043012028.1
XM_043150938.1,XP_043012029.1
XM_043150939.1,XP_043012030.1
XM_043150940.1,XP_043012031.1
XM_043150941.1,XP_043012032.1
XM_043150942.1,XP_043012033.1
XM_043150943.1,XP_043012034.1
XM_043150944.1,XP_043012035.1
XM_043150946.1,XP_043012037.1
XM_043150945.1,XP_043012036.1
XM_043150947.1,XP_043012038.1
XM_043150948.1,XP_043012039.1
XM_043150949.1,XP_043012040.1
XM_043150950.1,XP_043012041.1
XM_043150951.1,XP_043012042.1
XM_043150952.1,XP_043012043.1
XM_043150953.1,XP_043012044.1
XM_043150955.1,XP_043012046.1
XM_043150954.1,XP_043012045.1
XM_043150956.1,XP_043012047.1
XM_043150957.1,XP_043012048.1
XM_043150958.1,XP_043012049.1
XM_043150960.1,XP_043012051.1
XM_043150959.1,XP_043012050.1
XM_043150961.1,XP_043012052.1
XM_043150962.1,XP_043012053.1
XM_043150963.1,XP_043012054.1
XM_043150964.1,XP_043012055.1
XM_043150965.1,XP_043012056.1
XM_043150966.1,XP_043012057.1
XM_043150967.1,XP_043012058.1
XM_043150968.1,XP_043012059.1
XM_043150969.1,XP_043012060.1
XM_043150970.1,XP_043012061.1
XM_043150971.1,XP_043012062.1
XM_043150972.1,XP_043012063.1
XM_043150973.1,XP_043012064.1
XM_043150974.1,XP_043012065.1
XM_043150975.1,XP_043012066.1
XM_043150976.1,XP_043012067.1
XM_043150977.1,XP_043012068.1
XM_043150978.1,XP_043012069.1
XM_043150979.1,XP_043012070.1
XM_043150980.1,XP_043012071.1
XM_043150981.1,XP_043012072.1
XM_043150982.1,XP_043012073.1
XM_043150984.1,XP_043012075.1
XM_043150983.1,XP_043012074.1
XM_043150985.1,XP_043012076.1
XM_043150986.1,XP_043012077.1
XM_043150988.1,XP_043012079.1
XM_043150987.1,XP_043012078.1
XM_043150989.1,XP_043012080.1
XM_043150991.1,XP_043012082.1
XM_043150990.1,XP_043012081.1
XM_043150992.1,XP_043012083.1
XM_043150994.1,XP_043012084.1
XM_043150993.1,XP_043012085.1
XM_043150995.1,XP_043012086.1
XM_043160746.1,XP_043012088.1
XM_043160745.1,XP_043012087.1
XM_043150996.1,XP_043012089.1
XM_043150997.1,XP_043012090.1
XM_043150998.1,XP_043012091.1
XM_043150999.1,XP_043012092.1
XM_043151000.1,XP_043012093.1
XM_043151001.1,XP_043012094.1
XM_043151002.1,XP_043012095.1
XM_043151003.1,XP_043012096.1
XM_043151005.1,XP_043012097.1
XM_043151004.1,XP_043012098.1
XM_043151007.1,XP_043012100.1
XM_043151006.1,XP_043012099.1
XM_043151008.1,XP_043012101.1
XM_043151009.1,XP_043012102.1
XM_043151010.1,XP_043012103.1
XM_043151011.1,XP_043012104.1
XM_043151012.1,XP_043012105.1
XM_043151013.1,XP_043012106.1
XM_043151014.1,XP_043012107.1
XM_043151015.1,XP_043012108.1
XM_043151016.1,XP_043012109.1
XM_043151017.1,XP_043012110.1
XM_043151018.1,XP_043012111.1
XM_043151019.1,XP_043012112.1
XM_043151020.1,XP_043012113.1
XM_043151021.1,XP_043012114.1
XM_043151022.1,XP_043012115.1
XM_043151023.1,XP_043012116.1
XM_043151024.1,XP_043012117.1
XM_043151025.1,XP_043012118.1
XM_043151026.1,XP_043012119.1
XM_043151027.1,XP_043012120.1
XM_043151028.1,XP_043012121.1
XM_043151029.1,XP_043012122.1
XM_043151030.1,XP_043012123.1
XM_043151031.1,XP_043012124.1
XM_043151032.1,XP_043012125.1
XM_043151033.1,XP_043012126.1
XM_043151034.1,XP_043012127.1
XM_043151036.1,XP_043012129.1
XM_043151035.1,XP_043012128.1
XM_043151037.1,XP_043012130.1
XM_043151038.1,XP_043012131.1
XM_043151039.1,XP_043012132.1
XM_043151040.1,XP_043012133.1
XM_043151041.1,XP_043012134.1
XM_043151042.1,XP_043012135.1
XM_043151043.1,XP_043012136.1
XM_043151044.1,XP_043012137.1
XM_043151045.1,XP_043012138.1
XM_043151046.1,XP_043012139.1
XM_043151047.1,XP_043012140.1
XM_043151048.1,XP_043012141.1
XM_043151049.1,XP_043012142.1
XM_043151050.1,XP_043012143.1
XM_043151051.1,XP_043012144.1
XM_043151052.1,XP_043012145.1
XM_043151053.1,XP_043012146.1
XM_043151054.1,XP_043012147.1
XM_043151056.1,XP_043012149.1
XM_043151055.1,XP_043012148.1
XM_043151057.1,XP_043012150.1
XM_043151058.1,XP_043012151.1
XM_043151059.1,XP_043012152.1
XM_043151060.1,XP_043012153.1
XM_043151062.1,XP_043012155.1
XM_043151061.1,XP_043012154.1
XM_043151063.1,XP_043012156.1
XM_043151064.1,XP_043012157.1
XM_043151065.1,XP_043012158.1
XM_043151066.1,XP_043012159.1
XM_043151067.1,XP_043012160.1
XM_043151068.1,XP_043012161.1
XM_043151069.1,XP_043012162.1
XM_043151070.1,XP_043012163.1
XM_043151071.1,XP_043012164.1
XM_043151072.1,XP_043012165.1
XM_043151073.1,XP_043012166.1
XM_043151074.1,XP_043012167.1
XM_043151075.1,XP_043012168.1
XM_043151076.1,XP_043012169.1
XM_043151077.1,XP_043012170.1
XM_043151078.1,XP_043012171.1
XM_043151079.1,XP_043012172.1
XM_043151080.1,XP_043012173.1
XM_043151081.1,XP_043012174.1
XM_043151082.1,XP_043012175.1
XM_043151083.1,XP_043012176.1
XM_043151084.1,XP_043012177.1
XM_043151085.1,XP_043012178.1
XM_043151086.1,XP_043012179.1
XM_043151087.1,XP_043012180.1
XM_043151088.1,XP_043012181.1
XM_043151089.1,XP_043012182.1
XM_043151090.1,XP_043012183.1
XM_043151091.1,XP_043012184.1
XM_043151092.1,XP_043012185.1
XM_043151093.1,XP_043012186.1
XM_043151094.1,XP_043012187.1
XM_043151095.1,XP_043012188.1
XM_043151096.1,XP_043012189.1
XM_043151097.1,XP_043012190.1
XM_043151098.1,XP_043012191.1
XM_043151099.1,XP_043012192.1
XM_043151100.1,XP_043012193.1
XM_043151101.1,XP_043012194.1
XM_043151105.1,XP_043012198.1
XM_043151104.1,XP_043012197.1
XM_043151102.1,XP_043012195.1
XM_043151103.1,XP_043012196.1
XM_043151106.1,XP_043012199.1
XM_043151108.1,XP_043012201.1
XM_043151107.1,XP_043012200.1
XM_043151109.1,XP_043012202.1
XM_043151110.1,XP_043012203.1
XM_043151111.1,XP_043012204.1
XM_043151112.1,XP_043012205.1
XM_043151113.1,XP_043012206.1
XM_043151114.1,XP_043012207.1
XM_043151115.1,XP_043012208.1
XM_043151116.1,XP_043012209.1
XM_043151117.1,XP_043012210.1
XM_043151118.1,XP_043012211.1
XM_043151119.1,XP_043012212.1
XM_043151120.1,XP_043012213.1
XM_043151121.1,XP_043012214.1
XM_043151122.1,XP_043012215.1
XM_043151123.1,XP_043012216.1
XM_043151124.1,XP_043012217.1
XM_043151125.1,XP_043012218.1
XM_043151126.1,XP_043012219.1
XM_043151127.1,XP_043012220.1
XM_043151128.1,XP_043012221.1
XM_043151131.1,XP_043012224.1
XM_043151129.1,XP_043012222.1
XM_043151130.1,XP_043012223.1
XM_043151135.1,XP_043012228.1
XM_043151133.1,XP_043012226.1
XM_043151134.1,XP_043012227.1
XM_043151132.1,XP_043012225.1
XM_043151136.1,XP_043012229.1
XM_043151137.1,XP_043012230.1
XM_043151138.1,XP_043012231.1
XM_043151139.1,XP_043012232.1
XM_043151140.1,XP_043012233.1
XM_043151141.1,XP_043012234.1
XM_043151142.1,XP_043012235.1
XM_043151143.1,XP_043012236.1
XM_043151144.1,XP_043012237.1
XM_043151145.1,XP_043012238.1
XM_043151146.1,XP_043012239.1
XM_043151147.1,XP_043012240.1
XM_043151148.1,XP_043012241.1
XM_043151149.1,XP_043012242.1
XM_043151150.1,XP_043012243.1
XM_043151151.1,XP_043012244.1
XM_043151152.1,XP_043012245.1
XM_043151154.1,XP_043012247.1
XM_043151153.1,XP_043012246.1
XM_043151155.1,XP_043012248.1
XM_043151156.1,XP_043012249.1
XM_043151158.1,XP_043012251.1
XM_043151157.1,XP_043012250.1
XM_043151159.1,XP_043012252.1
XM_043151160.1,XP_043012253.1
XM_043151161.1,XP_043012254.1
XM_043151163.1,XP_043012256.1
XM_043151162.1,XP_043012255.1
XM_043151164.1,XP_043012257.1
XM_043151165.1,XP_043012258.1
XM_043151166.1,XP_043012259.1
XM_043151167.1,XP_043012260.1
XM_043151168.1,XP_043012261.1
XM_043151169.1,XP_043012262.1
XM_043151170.1,XP_043012263.1
XM_043151171.1,XP_043012264.1
XM_043151172.1,XP_043012265.1
XM_043151173.1,XP_043012266.1
XM_043151174.1,XP_043012267.1
XM_043151175.1,XP_043012268.1
XM_043151176.1,XP_043012269.1
XM_043151177.1,XP_043012270.1
XM_043151178.1,XP_043012271.1
XM_043151179.1,XP_043012272.1
XM_043151180.1,XP_043012273.1
XM_043151181.1,XP_043012274.1
XM_043151182.1,XP_043012275.1
XM_043151183.1,XP_043012276.1
XM_043151184.1,XP_043012277.1
XM_043151185.1,XP_043012278.1
XM_043151186.1,XP_043012279.1
